album,photo_id,description,views,image,height,width,uploader,year,date 
Jasełka 2007 - premiera,800,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 09-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 152.72Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 403
</div>",403,images/photoalbum/a49_photo_800.jpg,300,400,jakub_piasecki,2007,09-01-2007
Jasełka 2007 - premiera,801,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 09-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 164.2Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 386
</div>",386,images/photoalbum/a49_photo_801.jpg,300,400,jakub_piasecki,2007,09-01-2007
Jasełka 2007 - premiera,802,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 09-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 143.22Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 382
</div>",382,images/photoalbum/a49_photo_802.jpg,300,400,jakub_piasecki,2007,09-01-2007
Jasełka 2007 - premiera,803,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 09-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 122.36Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 397
</div>",397,images/photoalbum/a49_photo_803.jpg,300,400,jakub_piasecki,2007,09-01-2007
Jasełka 2007 - premiera,804,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 09-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 131.66Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 385
</div>",385,images/photoalbum/a49_photo_804.jpg,300,400,jakub_piasecki,2007,09-01-2007
Jasełka 2007 - premiera,805,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 09-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 148.13Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 377
</div>",377,images/photoalbum/a49_photo_805.jpg,300,400,jakub_piasecki,2007,09-01-2007
Jasełka 2007 - premiera,806,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 09-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 133.83Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 389
</div>",389,images/photoalbum/a49_photo_806.jpg,300,400,jakub_piasecki,2007,09-01-2007
Jasełka 2007 - premiera,807,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 09-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 152.51Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 397
</div>",397,images/photoalbum/a49_photo_807.jpg,300,400,jakub_piasecki,2007,09-01-2007
Jasełka 2007 - premiera,808,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 09-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 127.41Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 382
</div>",382,images/photoalbum/a49_photo_808.jpg,300,400,jakub_piasecki,2007,09-01-2007
Jasełka 2007 - premiera,809,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 09-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 145.48Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 382
</div>",382,images/photoalbum/a49_photo_809.jpg,300,400,jakub_piasecki,2007,09-01-2007
Jasełka 2007 - premiera,810,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 09-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 143.66Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 386
</div>",386,images/photoalbum/a49_photo_810.jpg,300,400,jakub_piasecki,2007,09-01-2007
Jasełka 2007 - premiera,811,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 09-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 134.32Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 389
</div>",389,images/photoalbum/a49_photo_811.jpg,300,400,jakub_piasecki,2007,09-01-2007
Jasełka 2007 - premiera,812,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 09-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 153.08Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 375
</div>",375,images/photoalbum/a49_photo_812.jpg,300,400,jakub_piasecki,2007,09-01-2007
Jasełka 2007 - premiera,813,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 09-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 151.4Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 396
</div>",396,images/photoalbum/a49_photo_813.jpg,300,400,jakub_piasecki,2007,09-01-2007
Jasełka 2007 - premiera,814,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 136.06Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 402
</div>",402,images/photoalbum/a49_photo_814.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - premiera,815,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 142.28Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 414
</div>",414,images/photoalbum/a49_photo_815.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - premiera,816,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 134.75Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 429
</div>",429,images/photoalbum/a49_photo_816.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - premiera,817,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 142.29Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 685
</div>",685,images/photoalbum/a49_photo_817.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - premiera,818,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 148.37Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 462
</div>",462,images/photoalbum/a49_photo_818.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,820,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 139.75Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 435
</div>",435,images/photoalbum/a50_photo_820.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,819,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 131.19Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 423
</div>",423,images/photoalbum/a50_photo_819.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,821,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 123.44Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 410
</div>",410,images/photoalbum/a50_photo_821.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,822,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 106.08Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 408
</div>",408,images/photoalbum/a50_photo_822.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,823,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 109.98Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 416
</div>",416,images/photoalbum/a50_photo_823.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,824,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 125.12Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 411
</div>",411,images/photoalbum/a50_photo_824.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,825,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 109.73Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 463
</div>",463,images/photoalbum/a50_photo_825.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,826,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 104.83Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 411
</div>",411,images/photoalbum/a50_photo_826.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,827,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 119.28Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 442
</div>",442,images/photoalbum/a50_photo_827.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,828,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 112.26Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 428
</div>",428,images/photoalbum/a50_photo_828.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,829,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 119.52Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 446
</div>",446,images/photoalbum/a50_photo_829.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,830,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 131.33Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 456
</div>",456,images/photoalbum/a50_photo_830.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,831,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 133.13Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 427
</div>",427,images/photoalbum/a50_photo_831.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,832,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 113.58Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 432
</div>",432,images/photoalbum/a50_photo_832.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,835,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 124.39Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 342
</div>",342,images/photoalbum/a50_photo_835.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,836,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 113.31Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 321
</div>",321,images/photoalbum/a50_photo_836.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,834,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 123.31Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 405
</div>",405,images/photoalbum/a50_photo_834.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,837,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 124.6Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 305
</div>",305,images/photoalbum/a50_photo_837.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,833,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 131.02Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 425
</div>",425,images/photoalbum/a50_photo_833.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,838,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 121.02Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 307
</div>",307,images/photoalbum/a50_photo_838.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,839,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 132.26Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 298
</div>",298,images/photoalbum/a50_photo_839.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,840,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 143.16Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 298
</div>",298,images/photoalbum/a50_photo_840.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,841,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 128.39Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 277
</div>",277,images/photoalbum/a50_photo_841.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,842,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 129.4Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 280
</div>",280,images/photoalbum/a50_photo_842.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,843,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 134.47Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 281
</div>",281,images/photoalbum/a50_photo_843.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,844,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 141.83Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 298
</div>",298,images/photoalbum/a50_photo_844.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,845,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 127.23Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 311
</div>",311,images/photoalbum/a50_photo_845.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,846,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 119.58Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 278
</div>",278,images/photoalbum/a50_photo_846.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,847,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 118.3Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 274
</div>",274,images/photoalbum/a50_photo_847.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,848,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 141.42Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 278
</div>",278,images/photoalbum/a50_photo_848.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,849,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 119.69Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 247
</div>",247,images/photoalbum/a50_photo_849.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,850,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 128.81Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 268
</div>",268,images/photoalbum/a50_photo_850.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,853,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 143.13Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 279
</div>",279,images/photoalbum/a50_photo_853.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,851,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 116.63Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 261
</div>",261,images/photoalbum/a50_photo_851.jpg,300,400,jakub_piasecki,2007,10-01-2007
Jasełka 2007 - próby,852,"<div align=""center"" style=""margin:5px 0px 5px 0px"" class=""photogallery_photo_desc""><!--photogallery_photo_desc-->
Data: 10-01-2007<br>
Dodane przez: <a href=""profile.php?lookup=1"">jakub_piasecki</a><br>
Wymiary: 400 x 300 pikseli<br>
Rozmiar pliku: 128.15Kb<br>
Komentarzy: 0<br>
Ocena: Brak<br>
Liczba obejrzeń: 266
</div>",266,images/photoalbum/a50_photo_852.jpg,300,400,jakub_piasecki,2007,10-01-2007
